	S210421121677	S210421121678	S210421121679	S210421121680	S210421121681	S210421121685	S210421121686	S210421121687	S210421121703	S210421121704	S210421121705	S210421121706
K00050	2347.482939939065	754.6561267595463	2662.24175991189	6667.323120012017	751.0160442456458	11248.30521281815	1936.016868150925	1758.0920210443178	1230.7901282543344	98.96938651961668	5285.704597481308	8207.543605456289
K00051	9.418309772904461e-05	0.00021007094225984437	9.418309772904461e-05	0.0027103802568691727	0.0018551744744035887	16.804334853412044	0.7726285286698665	1.8306319449529218	0.6925195226718878	0.0	0.0008044321783400498	16.468202824767413
K00052	79477.86975178812	21680.474826835038	96507.21887891727	62984.388688931926	50836.724044106915	69835.6905949247	19213.063591054583	15865.081071795694	7031.648321809419	857.3753899922682	100536.13745079195	100310.14554289759
K00053	83384.68674987188	22097.769658947404	98835.5565349359	58448.158815198425	52324.83832715743	62818.43115839662	18296.396368704693	14656.766196130367	6441.341664626789	807.1963703603165	96461.96622205761	96673.92948710531
K00054	1472.8091325431042	7285.897615195065	3144.2713713135577	14516.56534955113	5033.624147741487	5876.141767477233	2507.075461449045	11961.422521554547	2509.1618386835044	1212.7792938029618	2159.618202555701	5357.5243183877365
K00055	769.3894720188279	2384.4991845618874	1787.1595592439546	7901.627084114497	1900.097043904162	3157.6454957657343	980.0788218391534	1951.0034336118747	766.3726718525809	110.80953440174851	5744.708972304009	6919.2488274980915
K00057	95030.82628905473	31243.22101456806	105661.19751531749	75735.0311336887	60290.12881528664	67545.38354771644	22012.49913649012	27358.614464949096	7883.138986286666	2088.3709067382056	112424.9165810628	101479.07914849877
K00058	99279.59026564381	28096.30064779172	111066.45879751533	115785.24298503039	58840.73192933646	100840.74399929389	27164.699170610496	27572.357862401044	13314.68506460335	1359.0745133771388	222012.60311236413	156332.70637866197
K00059	166491.00861046228	62108.732828511944	195036.24592956612	171658.6287671129	109736.99785460622	165987.84399491624	50534.46076305151	73267.28688255504	26801.98978374248	4867.05164946578	314730.8980068534	254530.73492753558
K00060	11864.719158412277	1549.158022281818	10617.8236790439	12525.736450161317	2234.8413555804746	13241.74510810235	3357.1794975708485	3072.1404897485436	1670.3415625230357	209.6171960796883	22828.95641028621	11469.997009130304
K00064	345.06481530338846	23.782577830709556	35.42074927902237	127.0429469685302	48.739640155094015	508.74355256005515	246.06220560500753	263.8463693396975	765.686328116155	14.944464192568693	64.41638804026412	1936.663330327933
K00065	1466.3291559310271	1670.1386668529767	1992.090098463903	11345.619697391921	1632.906450325767	15110.001586104028	3328.914145384995	5973.750943321973	5330.525156274094	272.1505499590339	74594.99126279206	32420.604333106665
K00066	0.05286531326804219	371.69711360443375	1900.2334723209938	2005.8460149081623	546.6162948771932	740.1288314219408	163.86486326205812	53.179835575057794	88.27232801682617	0.9868176875083274	1124.14844561618	1505.4750762097826
K00067	130713.39797477827	41412.21424090581	192249.0407184409	67571.06638640372	99204.09649271486	58573.20527394885	20530.41224835679	13564.615543318776	5591.276546143304	786.9222372297199	148845.8328788384	88521.46414888979
